SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
229,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,01-08-2026 23:00,11
230,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,02-08-2026 00:00,10.5
231,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,02-08-2026 01:00,2.5
232,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,02-08-2026 02:00,1.5
233,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-08-2026 07:00,0.5
234,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,03-08-2026 09:00,0.5
235,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,05-08-2026 20:00,0.5
236,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,06-08-2026 21:00,4
237,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,06-08-2026 22:00,2
238,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,06-08-2026 23:00,3.5
239,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-08-2026 00:00,1
240,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-08-2026 01:00,2.5
241,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,07-08-2026 02:00,0.5
242,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-08-2026 00:00,0.5
243,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-08-2026 02:00,1
244,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,11-08-2026 19:00,2
245,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 17:00,0.5
246,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 17:00,0.5
247,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 18:00,1.5
248,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 18:00,1.5
249,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 19:00,12.5
250,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 19:00,12.5
251,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 21:00,3
252,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 21:00,3
253,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 22:00,2.5
254,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 22:00,2.5
255,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 23:00,12
256,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,23-08-2026 23:00,12
257,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-08-2026 00:00,0.5
258,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-08-2026 01:00,0.5
259,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-08-2026 19:00,2
260,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-08-2026 20:00,0.5
261,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-08-2026 22:00,0.5
262,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,24-08-2026 23:00,0.5
263,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,25-08-2026 03:00,0.5
264,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,25-08-2026 23:00,0.5
265,Arnior_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.42000000,79.75000000,25-08-2026 23:00,0.5
266,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,10-01-2026 19:00,0.5
267,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,26-01-2026 01:00,1.5
268,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,26-01-2026 02:00,1.5
269,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,26-01-2026 03:00,0.5
270,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,26-01-2026 05:00,0.5
271,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,06-02-2026 06:00,257
272,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-03-2026 21:00,0.5
273,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-03-2026 22:00,1
274,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,19-03-2026 18:00,96
275,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,20-03-2026 10:00,12
276,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,27-04-2026 16:00,151
277,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,29-04-2026 18:00,0.5
278,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,29-04-2026 18:00,0.5
279,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,29-04-2026 20:00,0.5
280,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,29-04-2026 20:00,0.5
281,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,01-05-2026 02:00,0.5
282,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,01-05-2026 02:00,0.5
283,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,01-05-2026 03:00,1
284,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,01-05-2026 03:00,1
285,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,04-05-2026 01:00,1
286,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,04-05-2026 07:00,0.5
287,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,06-05-2026 15:00,26
288,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,06-05-2026 16:00,20
289,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-05-2026 18:00,2
290,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-05-2026 19:00,2.5
291,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-05-2026 20:00,1.5
292,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-05-2026 21:00,1
293,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-05-2026 22:00,2
294,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,18-05-2026 23:00,2
295,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,19-05-2026 00:00,1.5
296,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,19-05-2026 01:00,0.5
297,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,26-05-2026 23:00,0.5
298,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,27-05-2026 02:00,0.5
299,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,03-06-2026 00:00,0.5
300,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,03-06-2026 07:00,0.5
301,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,04-06-2026 00:00,0.5
302,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,12-06-2026 21:00,0.5
303,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,14-06-2026 06:00,0.5
304,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,15-06-2026 23:00,0.5
305,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,19-06-2026 08:00,0.5
306,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,08-07-2026 17:00,0.5
307,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,08-07-2026 18:00,0.5
308,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,08-07-2026 22:00,0.5
309,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,21-07-2026 11:00,1
310,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,22-07-2026 19:00,9
311,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,31-07-2026 18:00,3.5
312,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,31-07-2026 19:00,2.5
313,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,04-08-2026 02:00,1
314,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,04-08-2026 03:00,1
315,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,05-08-2026 19:00,0.5
316,Bahuda Dam,Andhra Pradesh SW,28,Andhra Pradesh,753,ANNAMAYYA,-,-,-,-,-,-,-,-,-,13.56000000,78.63000000,05-08-2026 20:00,0.5
317,Banaka Cherla Regulator  Complex,Andhra Pradesh SW,28,Andhra Pradesh,755,NANDYAL,-,-,-,-,-,-,-,-,-,15.81000000,78.53000000,11-01-2026 03:00,0.5
318,Banaka Cherla Regulator  Complex,Andhra Pradesh SW,28,Andhra Pradesh,755,NANDYAL,-,-,-,-,-,-,-,-,-,15.81000000,78.53000000,15-01-2026 11:00,120
319,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,10-01-2026 19:00,1.5
320,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,10-01-2026 20:00,2.5
321,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,23-02-2026 17:00,36
322,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,27-02-2026 13:00,192.5
323,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,20-03-2026 12:00,192
324,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,06-04-2026 01:00,5
325,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,06-04-2026 02:00,1.5
326,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,19-04-2026 10:00,40.5
327,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,04-05-2026 20:00,2.5
328,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,22-05-2026 02:00,10
329,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,25-05-2026 02:00,5.5
330,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,25-05-2026 03:00,5.5
331,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,12-06-2026 21:00,0.5
332,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,14-06-2026 01:00,0.5
333,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,14-06-2026 02:00,0.5
334,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,14-06-2026 05:00,0.5
335,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,03-07-2026 17:00,3.5
336,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,03-07-2026 18:00,0.5
337,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,20-07-2026 15:00,0.5
338,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,20-07-2026 17:00,0.5
339,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,20-07-2026 19:00,3.5
340,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,21-07-2026 06:00,0.5
341,Brahmam Sagar Reservoir (SPVBR),Andhra Pradesh SW,28,Andhra Pradesh,504,Kadapa,-,-,-,-,-,-,-,-,-,14.81000000,78.88000000,31-07-2026 22:00,0.5
