osm_way_id,asset_code,anchor_asset_code,source_name,display_name,normalized_name,structure_key,bridge_type,bridge_tag,highway,railway,ref,length_m_derived,width_m_reported,lanes_reported,material_reported,start_year_reported,latitude,longitude,is_named,identity_status,geometry_source,source_dataset,source_relation,render_width_m,render_width_basis,verified_pier_count,pier_count_status,digital_twin_strategy,rendering_estimated
850361607,AP_BR_OSM_W850361607,,,Unnamed Road Bridge - OSM 850361607,,OSM_WAY::850361607,ROAD,yes,residential,,,17.51,,,,,16.42842675,81.00593925000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850362151,AP_BR_OSM_W850362151,,,Unnamed Road Bridge - OSM 850362151,,OSM_WAY::850362151,ROAD,yes,track,,,7.5,,,,,16.8117496,81.17684475,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850363106,AP_BR_OSM_W850363106,,,Unnamed Road Bridge - OSM 850363106,,REF::mdr0202::ROAD,ROAD,yes,secondary,,MDR0202,12.35,,,,,16.303213200000002,80.6773673,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850363675,AP_BR_OSM_W850363675,,,Unnamed Road Bridge - OSM 850363675,,OSM_WAY::850363675,ROAD,yes,unclassified,,,15.3,,,,,16.34017465,80.69892705000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850364263,AP_BR_OSM_W850364263,,,Unnamed Road Bridge - OSM 850364263,,OSM_WAY::850364263,ROAD,yes,secondary,,,7.97,,,,,16.43244655,81.00568145,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850365363,AP_BR_OSM_W850365363,,,Unnamed Road Bridge - OSM 850365363,,OSM_WAY::850365363,ROAD,yes,unclassified,,,6.54,,,,,16.852804,82.1206525,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850369687,AP_BR_OSM_W850369687,,,Unnamed Road Bridge - OSM 850369687,,OSM_WAY::850369687,ROAD,yes,track,,,4.8,,,,,16.51724935,80.71466255,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850369966,AP_BR_OSM_W850369966,,,Unnamed Road Bridge - OSM 850369966,,OSM_WAY::850369966,ROAD,yes,tertiary,,,11.4,,,,,16.242480800000003,80.6432653,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850369967,AP_BR_OSM_W850369967,,,Unnamed Road Bridge - OSM 850369967,,OSM_WAY::850369967,ROAD,yes,residential,,,59.42,,,,,16.23554755,80.64470904999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850372038,AP_BR_OSM_W850372038,,,Unnamed Road Bridge - OSM 850372038,,OSM_WAY::850372038,ROAD,yes,residential,,,4.54,,,,,16.9256378,82.2170735,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850372040,AP_BR_OSM_W850372040,,,Unnamed Road Bridge - OSM 850372040,,OSM_WAY::850372040,ROAD,yes,trunk_link,,,11.2,,2.0,,,16.9263731,82.21772745,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850372045,AP_BR_OSM_W850372045,,,Unnamed Road Bridge - OSM 850372045,,REF::sh14::ROAD,ROAD,yes,primary,,SH14,8.2,,,,,16.91968055,82.21003845,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850372047,AP_BR_OSM_W850372047,,,Unnamed Road Bridge - OSM 850372047,,OSM_WAY::850372047,ROAD,yes,service,,,7.85,,,,,16.9200867,82.2026318,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850373462,AP_BR_OSM_W850373462,,,Unnamed Road Bridge - OSM 850373462,,OSM_WAY::850373462,ROAD,yes,unclassified,,,17.19,,,,,16.239630400000003,80.64426665,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850375216,AP_BR_OSM_W850375216,,,Unnamed Road Bridge - OSM 850375216,,OSM_WAY::850375216,ROAD,yes,track,,,43.35,,,,,16.52884365,80.748714,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850377052,AP_BR_OSM_W850377052,,Vijayawada - Machilipatnam Road,Vijayawada - Machilipatnam Road,vijayawada machilipatnam road,NAME::vijayawada machilipatnam road::ROAD,ROAD,yes,trunk,,NH65,45.99,,2.0,,,16.20783455,81.08931340000001,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850377213,AP_BR_OSM_W850377213,,,Unnamed Road Bridge - OSM 850377213,,OSM_WAY::850377213,ROAD,yes,tertiary,,,8.49,,,,,16.929412,82.2086218,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850379424,AP_BR_OSM_W850379424,,,Unnamed Road Bridge - OSM 850379424,,REF::mdr0203::ROAD,ROAD,yes,secondary,,MDR0203,10.71,,,,,16.165635,80.64034565,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850379531,AP_BR_OSM_W850379531,,,Unnamed Pedestrian Bridge - OSM 850379531,,OSM_WAY::850379531,PEDESTRIAN,yes,path,,,51.12,,,,,16.4585825,80.68293125,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,2.5,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850380378,AP_BR_OSM_W850380378,,,Unnamed Road Bridge - OSM 850380378,,OSM_WAY::850380378,ROAD,yes,track,,,12.28,,,,,16.83198235,82.1271043,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850381159,AP_BR_OSM_W850381159,,Pyna - Kakinada Road,Pyna - Kakinada Road,pyna kakinada road,NAME::pyna kakinada road::ROAD,ROAD,yes,primary,,SH191,14.49,,,,,16.950484449999998,82.1501436,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850381992,AP_BR_OSM_W850381992,,,Unnamed Road Bridge - OSM 850381992,,REF::mdr0109::ROAD,ROAD,yes,secondary,,MDR0109,9.73,,,,,16.82343645,81.2066466,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850386024,AP_BR_OSM_W850386024,,Ramachandrapuram - Penuguduru Road,Ramachandrapuram - Penuguduru Road,ramachandrapuram penuguduru road,NAME::ramachandrapuram penuguduru road::ROAD,ROAD,yes,primary,,SH197,11.5,,,,,16.896427799999998,82.16558735000001,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850386063,AP_BR_OSM_W850386063,,,Unnamed Road Bridge - OSM 850386063,,OSM_WAY::850386063,ROAD,yes,unclassified,,,15.79,,,,,16.22698455,80.73950395,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850386086,AP_BR_OSM_W850386086,,,Unnamed Road Bridge - OSM 850386086,,OSM_WAY::850386086,ROAD,yes,tertiary,,,11.23,,,,,16.216736949999998,80.75646565,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850386090,AP_BR_OSM_W850386090,,,Unnamed Road Bridge - OSM 850386090,,OSM_WAY::850386090,ROAD,yes,tertiary,,,12.55,,,,,16.2101215,80.74165135,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850386714,AP_BR_OSM_W850386714,,,Unnamed Road Bridge - OSM 850386714,,OSM_WAY::850386714,ROAD,yes,residential,,,30.48,,,,,16.3038108,80.6362585,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850387299,AP_BR_OSM_W850387299,,,Unnamed Road Bridge - OSM 850387299,,REF::mdr0148::ROAD,ROAD,yes,secondary,,MDR0148,32.38,,,,,16.12766095,80.7883496,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850387707,AP_BR_OSM_W850387707,,,Unnamed Road Bridge - OSM 850387707,,REF::mdr0178::ROAD,ROAD,yes,secondary,,MDR0178,22.2,,,,,16.139465,80.5061161,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850390382,AP_BR_OSM_W850390382,,,Unnamed Road Bridge - OSM 850390382,,OSM_WAY::850390382,ROAD,yes,residential,,,19.33,,,,,16.4295126,80.9775205,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850394276,AP_BR_OSM_W850394276,,,Unnamed Road Bridge - OSM 850394276,,OSM_WAY::850394276,ROAD,yes,residential,,,9.15,,,,,16.8958584,82.16813565,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850394430,AP_BR_OSM_W850394430,,,Unnamed Road Bridge - OSM 850394430,,REF::mdr018::ROAD,ROAD,yes,secondary,,MDR018,11.68,,,,,16.4480911,80.70872159999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850395190,AP_BR_OSM_W850395190,,,Unnamed Road Bridge - OSM 850395190,,OSM_WAY::850395190,ROAD,yes,residential,,,31.72,,,,,16.514463,80.7490539,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850395574,AP_BR_OSM_W850395574,,,Unnamed Road Bridge - OSM 850395574,,OSM_WAY::850395574,ROAD,yes,unclassified,,,4.1,,,,,16.17624155,80.6374007,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850395762,AP_BR_OSM_W850395762,,,Unnamed Road Bridge - OSM 850395762,,OSM_WAY::850395762,ROAD,yes,unclassified,,,13.6,,,,,16.829605649999998,82.2005083,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850395765,AP_BR_OSM_W850395765,,,Unnamed Road Bridge - OSM 850395765,,OSM_WAY::850395765,ROAD,yes,residential,,,12.42,,,,,16.81833215,82.20152625,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850396898,AP_BR_OSM_W850396898,,,Unnamed Road Bridge - OSM 850396898,,OSM_WAY::850396898,ROAD,yes,residential,,,7.65,,,,,16.703727049999998,81.0917153,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850396900,AP_BR_OSM_W850396900,,,Unnamed Road Bridge - OSM 850396900,,OSM_WAY::850396900,ROAD,yes,residential,,,13.03,,,,,16.702663899999997,81.07554765,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850396902,AP_BR_OSM_W850396902,,,Unnamed Road Bridge - OSM 850396902,,OSM_WAY::850396902,ROAD,yes,residential,,,7.85,,,,,16.6901504,81.0841227,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850396904,AP_BR_OSM_W850396904,,,Unnamed Road Bridge - OSM 850396904,,OSM_WAY::850396904,ROAD,yes,residential,,,16.11,,,,,16.686812699999997,81.0850516,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850396906,AP_BR_OSM_W850396906,,,Unnamed Road Bridge - OSM 850396906,,OSM_WAY::850396906,ROAD,yes,residential,,,10.5,,,,,16.6853619,81.08443155,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850396908,AP_BR_OSM_W850396908,,,Unnamed Road Bridge - OSM 850396908,,OSM_WAY::850396908,ROAD,yes,residential,,,7.48,,,,,16.68388615,81.08400470000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850408780,AP_BR_OSM_W850408780,,,Unnamed Road Bridge - OSM 850408780,,OSM_WAY::850408780,ROAD,yes,tertiary,,,25.41,,,,,16.1475715,80.7776764,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850408933,AP_BR_OSM_W850408933,,,Unnamed Road Bridge - OSM 850408933,,OSM_WAY::850408933,ROAD,yes,track,,,9.07,,,,,16.947983450000002,82.145918,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850410251,AP_BR_OSM_W850410251,,,Unnamed Road Bridge - OSM 850410251,,OSM_WAY::850410251,ROAD,yes,tertiary,,,13.77,,,,,16.8479833,82.1960476,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850410364,AP_BR_OSM_W850410364,,,Unnamed Road Bridge - OSM 850410364,,OSM_WAY::850410364,ROAD,yes,unclassified,,,20.91,,,,,16.2512184,80.64089695000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850410370,AP_BR_OSM_W850410370,,,Unnamed Road Bridge - OSM 850410370,,OSM_WAY::850410370,ROAD,yes,unclassified,,,16.33,,,,,16.251367799999997,80.64138405,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850410383,AP_BR_OSM_W850410383,,,Unnamed Road Bridge - OSM 850410383,,OSM_WAY::850410383,ROAD,yes,unclassified,,,15.4,,,,,16.239510799999998,80.6435599,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850410386,AP_BR_OSM_W850410386,,,Unnamed Road Bridge - OSM 850410386,,OSM_WAY::850410386,ROAD,yes,unclassified,,,14.15,,,,,16.2395759,80.64389265,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850411629,AP_BR_OSM_W850411629,,,Unnamed Road Bridge - OSM 850411629,,OSM_WAY::850411629,ROAD,yes,residential,,,9.99,,,,,16.9211534,82.19862125,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850414106,AP_BR_OSM_W850414106,,,Unnamed Road Bridge - OSM 850414106,,OSM_WAY::850414106,ROAD,yes,residential,,,18.67,,,,,16.238660499999998,80.6410064,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850416270,AP_BR_OSM_W850416270,,,Unnamed Road Bridge - OSM 850416270,,OSM_WAY::850416270,ROAD,yes,residential,,,15.32,,,,,16.88011625,82.18873415,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850416287,AP_BR_OSM_W850416287,,,Unnamed Road Bridge - OSM 850416287,,OSM_WAY::850416287,ROAD,yes,tertiary,,,11.86,,,,,16.881512649999998,82.18929130000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850416295,AP_BR_OSM_W850416295,,,Unnamed Road Bridge - OSM 850416295,,OSM_WAY::850416295,ROAD,yes,unclassified,,,21.42,,,,,16.88871145,82.19193065,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850416303,AP_BR_OSM_W850416303,,,Unnamed Road Bridge - OSM 850416303,,OSM_WAY::850416303,ROAD,yes,residential,,,9.09,,,,,16.1749336,80.6836528,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850416304,AP_BR_OSM_W850416304,,,Unnamed Road Bridge - OSM 850416304,,OSM_WAY::850416304,ROAD,yes,residential,,,13.24,,,,,16.170377950000002,80.68247875,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850417087,AP_BR_OSM_W850417087,,,Unnamed Road Bridge - OSM 850417087,,OSM_WAY::850417087,ROAD,yes,residential,,,11.61,,,,,16.7114295,81.11909940000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850417432,AP_BR_OSM_W850417432,,,Unnamed Road Bridge - OSM 850417432,,OSM_WAY::850417432,ROAD,yes,track,,,9.69,,,,,16.81801975,81.19903095000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850418062,AP_BR_OSM_W850418062,,,Unnamed Road Bridge - OSM 850418062,,OSM_WAY::850418062,ROAD,yes,residential,,,21.48,,,,,16.8187834,82.1434688,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850418086,AP_BR_OSM_W850418086,,,Unnamed Road Bridge - OSM 850418086,,OSM_WAY::850418086,ROAD,yes,unclassified,,,25.1,,,,,16.81920255,82.1363298,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850424613,AP_BR_OSM_W850424613,,,Unnamed Road Bridge - OSM 850424613,,OSM_WAY::850424613,ROAD,yes,unclassified,,,9.39,,,,,16.1775894,80.67750484999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850427655,AP_BR_OSM_W850427655,,,Unnamed Road Bridge - OSM 850427655,,REF::mdr::ROAD,ROAD,yes,secondary,,MDR,13.19,,,,,16.7148942,81.1174529,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
850428582,AP_BR_OSM_W850428582,,,Unnamed Road Bridge - OSM 850428582,,OSM_WAY::850428582,ROAD,yes,residential,,,7.36,,,,,16.881386550000002,82.18938875,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
