asset_code,name,canonical_asset_code,identity_status,identity_verified,available_features,required_features,feature_coverage,prediction_eligible,blocker_count,blockers,feature_status
AP_BR_OSM_G_568714114,Unnamed OSM bridge group 568714114,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568720000,Unnamed OSM bridge group 568720000,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568722060,Unnamed OSM bridge group 568722060,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568722069,Unnamed OSM bridge group 568722069,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568742282,Unnamed OSM bridge group 568742282,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568742284,Unnamed OSM bridge group 568742284,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568742286,Unnamed OSM bridge group 568742286,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568742288,Unnamed OSM bridge group 568742288,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568742290,Unnamed OSM bridge group 568742290,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568779142,Unnamed OSM bridge group 568779142,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568779143,Unnamed OSM bridge group 568779143,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568800309,Unnamed OSM bridge group 568800309,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568800313,Unnamed OSM bridge group 568800313,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568807597,Kanuru - Lankalakoderu Road,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_568955522,Unnamed OSM bridge group 568955522,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569006214,Unnamed OSM bridge group 569006214,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569024264,Unnamed OSM bridge group 569024264,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569033792,Unnamed OSM bridge group 569033792,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569033807,Ongole Old Bypass,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569033810,Ongole Old Bypass,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569033814,Unnamed OSM bridge group 569033814,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569033815,Unnamed OSM bridge group 569033815,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569073751,Unnamed OSM bridge group 569073751,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569075991,Unnamed OSM bridge group 569075991,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569078666,Unnamed OSM bridge group 569078666,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569078669,Unnamed OSM bridge group 569078669,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569248609,Unnamed OSM bridge group 569248609,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569294098,Ojili - Gollapalli Road,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569294100,Unnamed OSM bridge group 569294100,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569371737,Unnamed OSM bridge group 569371737,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
AP_BR_OSM_G_569371740,Unnamed OSM bridge group 569371740,,NEEDS_VERIFICATION,False,1,13,0.0769,False,4,"IDENTITY_NOT_VERIFIED|MISSING_CORE_FEATURES:age_years,average_daily_traffic,condition_rating,design_type_code,inventory_rating|FEATURE_COVERAGE_BELOW_70_PERCENT|UNRESOLVED_MAPPINGS_OR_REVIEW:design_type_code","{""age_years"": ""MISSING"", ""average_daily_traffic"": ""MISSING"", ""condition_rating"": ""MISSING"", ""design_type_code"": ""MAPPABLE_UNMAPPED"", ""inventory_rating"": ""MISSING"", ""material_code"": ""MISSING"", ""max_span_m"": ""MISSING"", ""scour_rating"": ""MISSING"", ""skew_deg"": ""MISSING"", ""span_count"": ""MISSING"", ""structure_length_m"": ""DERIVED_OSM_GEOMETRY"", ""truck_traffic_percent"": ""MISSING"", ""waterway_rating"": ""MISSING""}"
