asset_id,health_score,health_status,risk_score,risk_level,risk_status,confidence,confidence_status,rul_years,rul_status,geometry_status,engineering_status,evidence_status,report_version,updated_at
3003,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3004,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3005,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3006,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3007,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3008,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3009,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3010,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3011,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3012,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3013,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3014,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3015,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3016,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3017,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3018,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3019,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3020,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3021,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3022,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3023,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3024,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3025,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3026,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3027,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3028,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3029,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3030,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3031,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3032,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3033,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3034,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3035,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3036,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3037,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3038,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3039,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3040,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3041,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3042,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3043,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3044,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3045,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3046,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3047,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3048,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3049,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3050,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3051,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3052,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3053,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3054,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3055,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3056,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3057,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3058,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3059,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3060,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3061,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3062,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3063,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3064,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3065,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3066,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3067,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3068,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
3069,,WITHHELD_NO_REAL_STRUCTURAL_INSPECTION,,,WITHHELD_NO_AP_STRUCTURAL_RISK_LABEL,,NOT_A_MODEL_CONFIDENCE,,WITHHELD_NO_VALIDATED_RUL_BASIS,REAL_OSM_ALIGNMENT_AVAILABLE,OSM_GEOMETRY_ONLY,OSM_SOURCE_REPORTED,ap_bridge_report_v1,2026-09-03T14:14:16.563564+00:00
