asset_id,osm_way_id,structure_key,bridge_type,actual_length_m,reported_width_m,render_width_m,width_basis,latitude,longitude,actual_geometry,geometry_source,lanes_reported,material_reported,verified_pier_count,pier_count_status,rendering_strategy,rendering_estimated,profile_version,updated_at
8552,843838583,OSM_WAY::843838583,ROAD,18.47,,7.0,VISUALIZATION_ESTIMATE,16.497573000000003,80.76019445,"{""type"": ""LineString"", ""coordinates"": [[80.7601289, 16.4975187], [80.76026, 16.4976273]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8553,843842070,REF::mdr0107::ROAD,ROAD,11.06,,7.0,VISUALIZATION_ESTIMATE,16.23771085,81.1633289,"{""type"": ""LineString"", ""coordinates"": [[81.1632813, 16.2376912], [81.1633765, 16.2377305]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8554,843843955,OSM_WAY::843843955,ROAD,8.4,,7.0,VISUALIZATION_ESTIMATE,15.76897835,77.46841370000001,"{""type"": ""LineString"", ""coordinates"": [[77.4683748, 15.7689732], [77.4684526, 15.7689835]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8555,843844675,OSM_WAY::843844675,ROAD,19.73,,7.0,VISUALIZATION_ESTIMATE,16.192701749999998,81.20526315,"{""type"": ""LineString"", ""coordinates"": [[81.2051741, 16.1927254], [81.2053522, 16.1926781]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8556,843850853,OSM_WAY::843850853,ROAD,24.13,,7.0,VISUALIZATION_ESTIMATE,16.0531435,81.10595190000001,"{""type"": ""LineString"", ""coordinates"": [[81.1059104, 16.0530426], [81.1059934, 16.0532444]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8557,843850916,REF::mdr0152::ROAD,ROAD,40.09,,7.0,VISUALIZATION_ESTIMATE,16.2207887,80.98087715,"{""type"": ""LineString"", ""coordinates"": [[80.9807474, 16.2206584], [80.9810069, 16.220919]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8558,843853459,OSM_WAY::843853459,ROAD,15.21,,7.0,VISUALIZATION_ESTIMATE,16.235562899999998,81.1832115,"{""type"": ""LineString"", ""coordinates"": [[81.1832504, 16.2355056], [81.1831726, 16.2356202]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8559,843854731,OSM_WAY::843854731,ROAD,14.43,,7.0,VISUALIZATION_ESTIMATE,16.06748455,81.1119997,"{""type"": ""LineString"", ""coordinates"": [[81.112038, 16.0674311], [81.1119614, 16.067538]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8560,843857038,OSM_WAY::843857038,ROAD,35.29,,7.0,VISUALIZATION_ESTIMATE,16.3950189,81.15114846666667,"{""type"": ""LineString"", ""coordinates"": [[81.1510169, 16.3950929], [81.1511262, 16.3950314], [81.1513023, 16.3949324]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8561,843859471,REF::mdr0130::ROAD,ROAD,35.18,,7.0,VISUALIZATION_ESTIMATE,16.49067855,80.7953184,"{""type"": ""LineString"", ""coordinates"": [[80.7951557, 16.4907047], [80.7954811, 16.4906524]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8562,843859481,OSM_WAY::843859481,ROAD,37.06,,7.0,VISUALIZATION_ESTIMATE,16.49288535,80.79826095,"{""type"": ""LineString"", ""coordinates"": [[80.7982695, 16.4927189], [80.7982524, 16.4930518]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8563,843861273,REF::sh310::ROAD,ROAD,11.04,,7.0,VISUALIZATION_ESTIMATE,16.4017527,81.1889152,"{""type"": ""LineString"", ""coordinates"": [[81.1889112, 16.4017032], [81.1889192, 16.4018022]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8564,843861275,REF::sh310::ROAD,ROAD,22.44,,7.0,VISUALIZATION_ESTIMATE,16.3841245,81.18792685,"{""type"": ""LineString"", ""coordinates"": [[81.187892, 16.3840293], [81.1879617, 16.3842197]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8565,843862462,REF::sh242::ROAD,ROAD,21.47,,7.0,VISUALIZATION_ESTIMATE,16.7190822,80.53476375,"{""type"": ""LineString"", ""coordinates"": [[80.5348267, 16.7190068], [80.5347008, 16.7191576]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8566,843865764,OSM_WAY::843865764,ROAD,11.38,,7.0,VISUALIZATION_ESTIMATE,16.25107175,80.998336,"{""type"": ""LineString"", ""coordinates"": [[80.9983881, 16.2510609], [80.9982839, 16.2510826]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8567,843869221,OSM_WAY::843869221,ROAD,10.5,,7.0,VISUALIZATION_ESTIMATE,16.092919950000002,81.14264855,"{""type"": ""LineString"", ""coordinates"": [[81.1426536, 16.0929669], [81.1426435, 16.092873]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8568,843869223,OSM_WAY::843869223,ROAD,12.51,,7.0,VISUALIZATION_ESTIMATE,16.09361715,81.14273435,"{""type"": ""LineString"", ""coordinates"": [[81.1427415, 16.093673], [81.1427272, 16.0935613]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8569,843870465,REF::mdr0104::ROAD,ROAD,11.12,,7.0,VISUALIZATION_ESTIMATE,16.18036015,81.15426805,"{""type"": ""LineString"", ""coordinates"": [[81.1543051, 16.180325], [81.154231, 16.1803953]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8570,843870466,REF::mdr0104::ROAD,ROAD,18.06,,7.0,VISUALIZATION_ESTIMATE,16.1764701,81.15957145,"{""type"": ""LineString"", ""coordinates"": [[81.159644, 16.1764284], [81.1594989, 16.1765118]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8571,843870472,OSM_WAY::843870472,ROAD,9.73,,7.0,VISUALIZATION_ESTIMATE,16.51756425,81.012509,"{""type"": ""LineString"", ""coordinates"": [[81.0125546, 16.517563], [81.0124634, 16.5175655]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8572,843872880,OSM_WAY::843872880,ROAD,10.63,,7.0,VISUALIZATION_ESTIMATE,16.33128275,80.93226544999999,"{""type"": ""LineString"", ""coordinates"": [[80.9322474, 16.3312382], [80.9322835, 16.3313273]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8573,843873261,OSM_WAY::843873261,ROAD,25.99,,7.0,VISUALIZATION_ESTIMATE,16.403799550000002,81.16974545,"{""type"": ""LineString"", ""coordinates"": [[81.1696945, 16.4039057], [81.1697964, 16.4036934]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8574,843875744,OSM_WAY::843875744,ROAD,11.0,,7.0,VISUALIZATION_ESTIMATE,16.330943750000003,80.93396105,"{""type"": ""LineString"", ""coordinates"": [[80.9339448, 16.3308968], [80.9339773, 16.3309907]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8575,843881390,OSM_WAY::843881390,ROAD,13.31,,7.0,VISUALIZATION_ESTIMATE,16.48947265,80.81372300000001,"{""type"": ""LineString"", ""coordinates"": [[80.8137166, 16.4894131], [80.8137294, 16.4895322]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8576,843881392,OSM_WAY::843881392,ROAD,40.4,,7.0,VISUALIZATION_ESTIMATE,16.494412,80.81329085,"{""type"": ""LineString"", ""coordinates"": [[80.8132102, 16.4945764], [80.8133715, 16.4942476]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8577,843881393,OSM_WAY::843881393,ROAD,15.08,,7.0,VISUALIZATION_ESTIMATE,16.498888450000003,80.8127067,"{""type"": ""LineString"", ""coordinates"": [[80.8126984, 16.4988211], [80.812715, 16.4989558]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8578,843881397,OSM_WAY::843881397,ROAD,41.62,,7.0,VISUALIZATION_ESTIMATE,16.4947655,80.82069925,"{""type"": ""LineString"", ""coordinates"": [[80.8207265, 16.4949508], [80.820672, 16.4945802]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8579,843882825,NAME::hamsaladeevi road::ROAD,ROAD,16.22,,7.0,VISUALIZATION_ESTIMATE,15.9971435,81.08089530000001,"{""type"": ""LineString"", ""coordinates"": [[81.0809711, 15.9971403], [81.0808195, 15.9971467]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8580,843892369,OSM_WAY::843892369,ROAD,13.79,,7.0,VISUALIZATION_ESTIMATE,16.515001650000002,80.8277129,"{""type"": ""LineString"", ""coordinates"": [[80.8276899, 16.5149437], [80.8277359, 16.5150596]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8581,843892371,OSM_WAY::843892371,ROAD,12.38,,7.0,VISUALIZATION_ESTIMATE,16.522858399999997,80.83260609999999,"{""type"": ""LineString"", ""coordinates"": [[80.8325793, 16.522809], [80.8326329, 16.5229078]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8582,843892929,OSM_WAY::843892929,ROAD,55.83,,7.0,VISUALIZATION_ESTIMATE,16.488545,81.03629219999999,"{""type"": ""LineString"", ""coordinates"": [[81.0361533, 16.4887578], [81.0364311, 16.4883322]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8583,843894790,REF::mdr0103::ROAD,ROAD,14.64,,7.0,VISUALIZATION_ESTIMATE,16.086220500000003,81.121813,"{""type"": ""LineString"", ""coordinates"": [[81.1217477, 16.0862404], [81.1218783, 16.0862006]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8584,843895252,OSM_WAY::843895252,ROAD,7.92,,7.0,VISUALIZATION_ESTIMATE,16.334682800000003,80.92011675,"{""type"": ""LineString"", ""coordinates"": [[80.9201045, 16.3346492], [80.920129, 16.3347164]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8585,843897688,OSM_WAY::843897688,ROAD,18.19,,7.0,VISUALIZATION_ESTIMATE,16.316353,81.22440235,"{""type"": ""LineString"", ""coordinates"": [[81.2243231, 16.3163229], [81.2244816, 16.3163831]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8586,843897887,NAME::machilipatnam kona kammavaricheruvu road::ROAD,ROAD,17.43,,7.0,VISUALIZATION_ESTIMATE,16.0936026,81.10929215,"{""type"": ""LineString"", ""coordinates"": [[81.1093109, 16.0936789], [81.1092734, 16.0935263]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8587,843898415,OSM_WAY::843898415,ROAD,9.96,,7.0,VISUALIZATION_ESTIMATE,16.50434155,81.0293089,"{""type"": ""LineString"", ""coordinates"": [[81.0292943, 16.504299], [81.0293235, 16.5043841]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8588,843898417,OSM_WAY::843898417,ROAD,8.64,,7.0,VISUALIZATION_ESTIMATE,16.50618295,81.04129095,"{""type"": ""LineString"", ""coordinates"": [[81.041267, 16.5061516], [81.0413149, 16.5062143]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8589,843898419,OSM_WAY::843898419,ROAD,7.86,,7.0,VISUALIZATION_ESTIMATE,16.504008,81.047709,"{""type"": ""LineString"", ""coordinates"": [[81.0477211, 16.5040414], [81.0476969, 16.5039746]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8590,843900919,OSM_WAY::843900919,ROAD,15.95,,7.0,VISUALIZATION_ESTIMATE,16.544767399999998,80.9488015,"{""type"": ""LineString"", ""coordinates"": [[80.9488159, 16.5448378], [80.9487871, 16.544697]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8591,843902523,OSM_WAY::843902523,ROAD,8.8,,7.0,VISUALIZATION_ESTIMATE,16.33442995,80.92934840000001,"{""type"": ""LineString"", ""coordinates"": [[80.9293074, 16.3344257], [80.9293894, 16.3344342]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8592,843903755,NAME::machilipatnam kona kammavaricheruvu road::ROAD,ROAD,30.82,,7.0,VISUALIZATION_ESTIMATE,16.0850999,81.08604795,"{""type"": ""LineString"", ""coordinates"": [[81.086192, 16.0851069], [81.0859039, 16.0850929]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8593,843905282,NAME::chinalingala village road::ROAD,ROAD,10.35,,7.0,VISUALIZATION_ESTIMATE,16.514017850000002,80.93198705,"{""type"": ""LineString"", ""coordinates"": [[80.9320065, 16.5140605], [80.9319676, 16.5139752]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8594,843905627,REF::mdr0110::ROAD,ROAD,7.81,,7.0,VISUALIZATION_ESTIMATE,15.83418095,77.3276596,"{""type"": ""LineString"", ""coordinates"": [[77.3276836, 15.8341545], [77.3276356, 15.8342074]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8595,843906142,OSM_WAY::843906142,ROAD,8.53,,7.0,VISUALIZATION_ESTIMATE,16.243046800000002,81.1607727,"{""type"": ""LineString"", ""coordinates"": [[81.1608062, 16.2430677], [81.1607392, 16.2430259]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8596,843906144,OSM_WAY::843906144,ROAD,8.38,,7.0,VISUALIZATION_ESTIMATE,16.24958695,81.15683115,"{""type"": ""LineString"", ""coordinates"": [[81.1568685, 16.2495986], [81.1567938, 16.2495753]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8597,843906146,REF::nh216::ROAD,ROAD,19.5,,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,16.24903295,81.14710224999999,"{""type"": ""LineString"", ""coordinates"": [[81.1470969, 16.2491205], [81.1471076, 16.2489454]]}",OPENSTREETMAP,2,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8598,843906150,NAME::pedana main road::ROAD,ROAD,14.25,,7.0,VISUALIZATION_ESTIMATE,16.2473907,81.14476475000001,"{""type"": ""LineString"", ""coordinates"": [[81.1447496, 16.2473283], [81.1447799, 16.2474531]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8599,843908852,REF::mdr048::ROAD,ROAD,12.73,,7.0,VISUALIZATION_ESTIMATE,16.145907766666667,81.17744303333333,"{""type"": ""LineString"", ""coordinates"": [[81.1773748, 16.1459176], [81.1774616, 16.1459051], [81.1774927, 16.1459006]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8600,843908874,NAME::jadcherla hagari highway::ROAD,ROAD,18.05,,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,15.9182021,77.42359975,"{""type"": ""LineString"", ""coordinates"": [[77.4235898, 15.9181215], [77.4236097, 15.9182827]]}",OPENSTREETMAP,2,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8601,843913513,OSM_WAY::843913513,ROAD,6.47,,7.0,VISUALIZATION_ESTIMATE,16.33364245,80.92292745,"{""type"": ""LineString"", ""coordinates"": [[80.922919, 16.3336145], [80.9229359, 16.3336704]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8602,843913915,OSM_WAY::843913915,ROAD,5.4,,7.0,VISUALIZATION_ESTIMATE,16.3329671,80.92492435,"{""type"": ""LineString"", ""coordinates"": [[80.9249157, 16.3329443], [80.924933, 16.3329899]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8603,843913917,OSM_WAY::843913917,ROAD,5.66,,7.0,VISUALIZATION_ESTIMATE,16.33273295,80.925558,"{""type"": ""LineString"", ""coordinates"": [[80.9255514, 16.3327083], [80.9255646, 16.3327576]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8604,843916625,OSM_WAY::843916625,ROAD,12.42,,7.0,VISUALIZATION_ESTIMATE,15.84353385,77.3335522,"{""type"": ""LineString"", ""coordinates"": [[77.3335046, 15.8435658], [77.3335998, 15.8435019]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8605,843919764,OSM_WAY::843919764,ROAD,8.89,,7.0,VISUALIZATION_ESTIMATE,16.14988845,81.1635449,"{""type"": ""LineString"", ""coordinates"": [[81.1635469, 16.1498485], [81.1635429, 16.1499284]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8606,843919767,OSM_WAY::843919767,ROAD,11.54,,7.0,VISUALIZATION_ESTIMATE,16.1599284,81.1647873,"{""type"": ""LineString"", ""coordinates"": [[81.1647333, 16.1599274], [81.1648413, 16.1599294]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8607,843919768,OSM_WAY::843919768,ROAD,11.91,,7.0,VISUALIZATION_ESTIMATE,16.156410700000002,81.1648212,"{""type"": ""LineString"", ""coordinates"": [[81.1648075, 16.1563588], [81.1648349, 16.1564626]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8608,843920613,OSM_WAY::843920613,ROAD,5.19,,7.0,VISUALIZATION_ESTIMATE,16.503616899999997,81.03126705,"{""type"": ""LineString"", ""coordinates"": [[81.0312581, 16.5035952], [81.031276, 16.5036386]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8609,843929768,NAME::jadcherla hagari road::ROAD,ROAD,37.91,,7.0,ESTIMATED_FROM_LANES_FOR_RENDERING,15.663172150000001,77.37643585000001,"{""type"": ""LineString"", ""coordinates"": [[77.3762812, 15.6630892], [77.3765905, 15.6632551]]}",OPENSTREETMAP,2,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8610,843935972,NAME::vijayawada vissannapeta road::ROAD,ROAD,53.97,,7.0,VISUALIZATION_ESTIMATE,16.562691775,80.62111010000001,"{""type"": ""LineString"", ""coordinates"": [[80.6210326, 16.562508], [80.6210664, 16.5625908], [80.6211157, 16.5627117], [80.6212257, 16.5629566]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8611,843935975,OSM_WAY::843935975,ROAD,17.47,,7.0,VISUALIZATION_ESTIMATE,16.5628232,80.62131455,"{""type"": ""LineString"", ""coordinates"": [[80.6213552, 16.5628914], [80.6212739, 16.562755]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8612,843953855,REF::mdr0111::ROAD,ROAD,7.91,,7.0,VISUALIZATION_ESTIMATE,16.40347475,80.28787790000001,"{""type"": ""LineString"", ""coordinates"": [[80.2879149, 16.4034723], [80.2878409, 16.4034772]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8613,843953858,REF::mdr046::ROAD,ROAD,10.21,,7.0,VISUALIZATION_ESTIMATE,16.4198453,80.29620625000001,"{""type"": ""LineString"", ""coordinates"": [[80.2962059, 16.4198912], [80.2962066, 16.4197994]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8614,843953861,OSM_WAY::843953861,ROAD,8.38,,7.0,VISUALIZATION_ESTIMATE,16.409337700000002,80.289627,"{""type"": ""LineString"", ""coordinates"": [[80.2895904, 16.4093514], [80.2896636, 16.409324]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
8615,843953864,OSM_WAY::843953864,ROAD,9.1,,7.0,VISUALIZATION_ESTIMATE,16.412337049999998,80.29061865,"{""type"": ""LineString"", ""coordinates"": [[80.2906586, 16.4123227], [80.2905787, 16.4123514]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
